data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-06-18 08:49:16.099201;1745;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Heather Waldrop;feminino;boleto
2025-06-18 09:04:13.499482;1746;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Russell Joyner;masculino;dinheiro
2025-06-18 11:20:12.955194;1747;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Terri Freeman;feminino;dinheiro
2025-06-18 13:40:13.484783;1748;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Stanley Schulweis;masculino;dinheiro
2025-06-19 11:29:15.980452;1749;Florianópolis;Gabriela Santos;Smartwatch Garmin;Doreen Williams;feminino;boleto
2025-06-19 13:43:14.515187;1750;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Juana Wilson;feminino;dinheiro
2025-06-19 13:52:15.049981;1751;Florianópolis;Gabriela Santos;Smartwatch Garmin;Marie Bartram;feminino;pix
2025-06-19 14:32:17.020543;1752;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Kevin Mooney;masculino;boleto
2025-06-19 16:47:16.429032;1753;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Pok Muller;feminino;boleto
2025-06-20 10:14:15.915447;1754;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Adam Phillips;masculino;dinheiro
2025-06-20 11:07:14.937911;1755;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Marissa Messier;feminino;boleto
2025-06-20 13:04:15.076137;1756;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Troy Hyde;masculino;dinheiro
2025-06-20 13:29:14.513174;1757;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Cesar Jenkins;masculino;pix
2025-06-20 16:10:16.605400;1758;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Laura Everhart;feminino;pix
2025-06-20 17:14:13.227774;1759;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Michael Cianciolo;masculino;dinheiro
2025-06-21 13:09:13.346384;1760;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Russell Johnson;masculino;cartão de crédito
2025-06-21 14:49:12.783815;1761;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Jay Priddy;masculino;boleto
2025-06-21 15:16:18.212872;1762;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Christopher Zimmermann;masculino;pix
2025-06-21 17:31:16.538125;1763;São Paulo;Ana Oliveira;Smartwatch Garmin;Marie Staley;feminino;cartão de crédito
2025-06-22 13:49:16.705061;1764;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;James Phillips;masculino;pix
2025-06-22 15:55:15.355165;1765;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;James Risser;masculino;cartão de crédito
2025-06-23 11:39:14.939912;1766;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Samantha Ulrich;feminino;boleto
2025-06-23 11:44:18.051086;1767;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Logan Miller;masculino;cartão de crédito
2025-06-23 12:19:16.340408;1768;São Paulo;Lucas Pereira;Tablet Apple Ipad;Edward Roe;masculino;boleto
2025-06-23 18:28:18.300646;1769;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Ralph Carlsen;masculino;cartão de crédito
2025-06-24 10:27:17.373051;1770;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Earl Harris;masculino;dinheiro
2025-06-24 12:01:14.353344;1771;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;William Paquette;masculino;dinheiro
2025-06-24 12:49:16.483662;1772;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Ellen Rising;feminino;dinheiro
2025-06-24 15:28:13.394254;1773;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Patrick Silas;masculino;dinheiro
2025-06-24 16:17:16.510422;1774;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Janelle Mcgee;feminino;boleto
2025-06-24 17:16:15.333843;1775;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Micheal Brooks;masculino;cartão de crédito
2025-06-25 10:00:17.152999;1776;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Maria Coffman;feminino;dinheiro
2025-06-25 11:10:18.273462;1777;São Paulo;Lucas Pereira;Tablet Apple Ipad;Roderick Stevens;masculino;boleto
2025-06-25 13:36:15.003938;1778;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Terry Stegmann;masculino;boleto
2025-06-25 13:50:14.086546;1779;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Anthony Fletcher;masculino;dinheiro
2025-06-25 14:01:17.657725;1780;São Paulo;Lucas Pereira;Smartwatch Garmin;David Barrios;masculino;boleto
2025-06-25 16:38:13.590373;1781;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Mary Torrence;feminino;pix
2025-06-26 11:02:16.777221;1782;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Alice Hernandez;feminino;dinheiro
2025-06-26 14:17:16.473586;1783;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Phillip Milla;masculino;boleto
2025-06-26 15:03:17.273046;1784;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;John Hull;masculino;cartão de crédito
2025-06-26 17:19:13.303506;1785;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Wayne Short;masculino;dinheiro
2025-06-26 18:10:17.840951;1786;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Katie Conner;feminino;boleto
2025-06-27 16:12:15.438904;1787;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Cynthia Meador;feminino;cartão de crédito
2025-06-27 18:05:17.685887;1788;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;John Muse;masculino;pix
2025-06-28 08:28:13.937221;1789;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Michael Bunch;masculino;boleto
2025-06-28 11:57:17.037758;1790;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Crystal Gramm;feminino;pix
2025-06-28 13:59:15.667706;1791;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Kimberly Osmond;feminino;cartão de crédito
2025-06-28 15:31:17.925281;1792;São Paulo;Ana Oliveira;Smartwatch Garmin;Mamie Wilson;feminino;pix
2025-06-28 18:33:18.080420;1793;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Theodora Martindale;feminino;dinheiro
2025-06-29 10:44:15.395605;1794;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Claudia Lee;feminino;boleto
2025-06-29 11:20:15.076137;1795;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Nicholas Wolf;masculino;pix
2025-06-29 11:52:13.001324;1796;Florianópolis;Gabriela Santos;Smartwatch Garmin;Robin Tokarski;feminino;dinheiro
2025-06-29 11:52:18.061262;1797;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Thomas Rumsey;masculino;pix
2025-06-29 12:40:15.129625;1798;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Jose Johnson;masculino;cartão de crédito
2025-06-29 15:35:15.402195;1799;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Edgar Owens;masculino;boleto
2025-06-29 17:20:14.501068;1800;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jeanne Ashe;feminino;dinheiro
2025-06-29 18:13:18.344623;1801;Florianópolis;Tiago Lima;Notebook Dell Inspiron;David Walsh;masculino;boleto
2025-06-29 18:16:14.077538;1802;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Jennifer Schnieders;feminino;boleto
2025-06-30 09:38:14.029305;1803;Florianópolis;Tiago Lima;Smartwatch Garmin;Vincent Riley;masculino;dinheiro
2025-06-30 10:24:14.312626;1804;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Brandon Seedorff;masculino;boleto
2025-06-30 10:32:16.423981;1805;Florianópolis;Gabriela Santos;Smartwatch Garmin;Douglas Zachery;masculino;boleto
2025-06-30 10:46:13.213651;1806;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Natalie Shuler;feminino;boleto
2025-06-30 12:54:17.630045;1807;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Robert Taylor;masculino;boleto
2025-06-30 15:14:18.312368;1808;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Robert Evans;masculino;cartão de crédito
2025-06-30 15:31:12.893552;1809;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Sarah Soto;feminino;cartão de crédito
2025-06-30 16:43:13.119895;1810;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Taylor Wood;masculino;boleto
2025-06-30 17:34:16.136794;1811;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Gerald Gardner;masculino;dinheiro
2025-07-01 08:56:18.272460;1812;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Jaclyn Chandler;feminino;pix
2025-07-01 10:11:13.263695;1813;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Joe Fields;masculino;cartão de crédito
2025-07-01 11:55:14.791586;1814;Florianópolis;Gabriela Santos;Tablet Apple Ipad;George Powell;masculino;boleto
2025-07-01 13:02:12.918530;1815;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Nellie Fitzgerald;feminino;pix
2025-07-01 13:19:15.670714;1816;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Kevin Griffin;masculino;pix
2025-07-01 15:34:17.262863;1817;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;James Zecca;masculino;pix
2025-07-02 12:32:13.946291;1818;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Raquel Borg;feminino;dinheiro
2025-07-02 14:25:12.905248;1819;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Stephen Bolger;masculino;dinheiro
2025-07-02 17:51:12.820789;1820;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Ralph Martin;masculino;cartão de crédito
2025-07-02 18:10:13.439158;1821;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Frank Williamson;masculino;dinheiro
2025-07-03 12:01:17.707737;1822;São Paulo;Lucas Pereira;Smartwatch Garmin;Cindy Moya;feminino;boleto
2025-07-03 13:29:17.683882;1823;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;James Brinton;masculino;cartão de crédito
2025-07-03 13:42:12.792256;1824;Florianópolis;Gabriela Santos;Smartwatch Garmin;Helen Castoe;feminino;boleto
2025-07-03 14:20:15.746871;1825;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Ruth Hunter;feminino;boleto
2025-07-03 15:07:17.375056;1826;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Brenda Jeffrey;feminino;cartão de crédito
2025-07-03 17:02:16.975642;1827;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Susan Standley;feminino;boleto
2025-07-03 17:23:13.885257;1828;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Lovella Espinosa;feminino;pix
2025-07-03 17:24:13.573221;1829;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Alberta Hampton;feminino;cartão de crédito
2025-07-04 08:16:14.838779;1830;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Christina Haley;feminino;boleto
2025-07-04 13:22:15.120520;1831;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Bill Schroeder;masculino;pix
2025-07-04 16:25:15.176230;1832;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Judith Holtmeier;feminino;cartão de crédito
2025-07-05 08:42:16.961446;1833;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Destiny Thomas;feminino;pix
2025-07-05 10:45:13.459463;1834;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Andrew Roth;masculino;pix
2025-07-05 12:28:17.630045;1835;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Thomas Koester;masculino;boleto
2025-07-05 13:27:13.030825;1836;Florianópolis;Tiago Lima;Fone de Ouvido Sony;John Mitchell;masculino;dinheiro
2025-07-05 14:22:15.925456;1837;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Daniel Coleman;masculino;cartão de crédito
2025-07-05 16:42:14.972276;1838;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Billy Nichols;masculino;dinheiro
2025-07-06 11:15:15.672719;1839;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Barbara Barr;feminino;cartão de crédito
2025-07-06 14:53:15.484286;1840;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Jessie Huff;feminino;boleto
2025-07-07 08:38:14.111069;1841;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Israel Scales;masculino;boleto
2025-07-07 09:02:16.609415;1842;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Laurie Raley;feminino;boleto
2025-07-07 10:00:15.796265;1843;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Evelyn Rhodes;feminino;dinheiro
2025-07-07 10:03:15.679761;1844;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Eveline Goddard;feminino;pix
2025-07-07 11:23:18.344623;1845;São Paulo;Ana Oliveira;Tablet Apple Ipad;Jessie Monfort;feminino;dinheiro
2025-07-07 11:52:15.160941;1846;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Andrew Valenzuela;masculino;dinheiro
2025-07-07 12:30:13.399484;1847;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Danielle Avery;feminino;cartão de crédito
2025-07-07 13:15:12.762511;1848;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Todd Malcom;masculino;boleto
2025-07-07 13:48:14.415762;1849;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Harry Harper;masculino;boleto
2025-07-07 14:34:15.476211;1850;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dorothy Knerr;feminino;dinheiro
2025-07-08 18:07:14.112069;1851;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Jill Salinas;feminino;pix
2025-07-08 18:08:13.710524;1852;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Stan Odonnell;masculino;dinheiro
2025-07-09 07:55:17.414528;1853;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Harold Kee;masculino;cartão de crédito
2025-07-09 08:19:13.513553;1854;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Kelly Reed;feminino;boleto
2025-07-09 08:29:15.229363;1855;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Derrick Macquarrie;masculino;boleto
2025-07-09 09:37:17.376059;1856;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Connie Harris;feminino;cartão de crédito
2025-07-09 10:10:15.363243;1857;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Earl Baker;masculino;pix
2025-07-09 11:29:16.982720;1858;Florianópolis;Tiago Lima;Tablet Apple Ipad;Rena Law;feminino;pix
2025-07-09 11:30:13.866070;1859;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Stacy Barr;feminino;boleto
2025-07-09 11:57:12.821938;1860;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Paulina Rutt;feminino;pix
2025-07-09 14:20:14.502113;1861;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Maria Robinson;feminino;cartão de crédito
2025-07-09 17:36:17.236607;1862;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Gloria Bowen;feminino;dinheiro
2025-07-10 08:39:17.863153;1863;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Joan Henry;feminino;cartão de crédito
2025-07-10 10:28:12.773652;1864;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Amanda Albertson;feminino;pix
2025-07-10 12:05:15.362238;1865;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Orlando Williams;masculino;boleto
2025-07-10 14:37:18.340608;1866;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Grace Spiker;feminino;cartão de crédito
2025-07-10 14:44:12.790847;1867;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Leslie Powell;feminino;dinheiro
2025-07-10 17:31:14.308613;1868;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Willie Coombs;masculino;cartão de crédito
2025-07-10 17:52:15.364246;1869;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Ora Camp;feminino;dinheiro
2025-07-11 10:02:17.052887;1870;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Peggy Morgan;feminino;boleto
2025-07-11 11:30:14.155778;1871;Florianópolis;Tiago Lima;Smartwatch Garmin;Cassandra Shamblin;feminino;boleto
2025-07-11 13:04:13.169749;1872;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Kathleen Cough;feminino;pix
2025-07-11 13:12:16.956432;1873;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Rebecca Stanton;feminino;pix
2025-07-11 13:15:15.338899;1874;São Paulo;Lucas Pereira;Tablet Apple Ipad;Mark Porter;masculino;pix
2025-07-11 14:14:17.212426;1875;Florianópolis;Gabriela Santos;Smartwatch Garmin;Irma Brewer;feminino;cartão de crédito
2025-07-11 16:12:14.647396;1876;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Karen Barclay;feminino;dinheiro
2025-07-12 08:30:13.303506;1877;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Shannon Martinez;feminino;pix
2025-07-12 11:20:18.181994;1878;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jacob Hayes;masculino;dinheiro
2025-07-12 13:18:16.587692;1879;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Victor Sklar;masculino;dinheiro
2025-07-12 13:55:13.461479;1880;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Mary Yontz;feminino;cartão de crédito
2025-07-12 15:12:14.879246;1881;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Gilbert Bopp;masculino;boleto
2025-07-12 16:10:17.055903;1882;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Frances Allen;feminino;cartão de crédito
2025-07-13 09:37:17.373051;1883;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Joseph Clark;masculino;dinheiro
2025-07-13 11:28:14.838779;1884;São Paulo;Lucas Pereira;Smartwatch Garmin;Michael Carillo;masculino;dinheiro
2025-07-13 12:16:14.940913;1885;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Donna Williams;feminino;dinheiro
2025-07-13 13:58:13.958370;1886;São Paulo;Lucas Pereira;Smartwatch Garmin;Jeffrey Pinkston;masculino;dinheiro
2025-07-13 14:37:16.247720;1887;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Jacqueline Pedrick;feminino;dinheiro
2025-07-13 16:29:15.672719;1888;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Betty Bass;feminino;boleto
2025-07-13 17:14:13.805132;1889;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Judith Cuozzo;feminino;boleto
2025-07-14 08:58:16.972627;1890;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Catherine Gravitt;feminino;dinheiro
2025-07-14 12:08:17.521546;1891;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Fred Parker;masculino;cartão de crédito
2025-07-14 16:06:13.924083;1892;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Evelyn Rupe;feminino;cartão de crédito
2025-07-14 16:35:16.933196;1893;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Melody Harris;feminino;cartão de crédito
2025-07-15 09:38:15.496477;1894;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Elizabeth Morris;feminino;pix
2025-07-15 15:42:14.719919;1895;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;James Marsh;masculino;pix
2025-07-15 16:40:14.203165;1896;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Edward Perrault;masculino;pix
2025-07-15 17:22:13.936207;1897;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Charleen Powers;feminino;cartão de crédito
2025-07-16 09:06:13.046006;1898;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;David Soltys;masculino;dinheiro
2025-07-16 12:57:17.245688;1899;Florianópolis;Tiago Lima;Smartwatch Garmin;George Dawes;masculino;boleto
2025-07-16 15:18:12.870392;1900;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Suzanne Cobar;feminino;pix
2025-07-16 16:09:13.983672;1901;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;James Mccall;masculino;dinheiro
2025-07-17 08:39:14.066527;1902;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Mary Lotz;feminino;cartão de crédito
2025-07-17 12:25:18.395295;1903;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Victor Roy;masculino;boleto
2025-07-17 14:23:14.074535;1904;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Christina Ross;feminino;pix
2025-07-17 16:20:18.177977;1905;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;John Alber;masculino;pix
2025-07-17 16:39:14.898875;1906;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Charles Bushnell;masculino;dinheiro
2025-07-18 08:37:14.170116;1907;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Curtis Flores;masculino;boleto
2025-07-18 10:00:16.309121;1908;São Paulo;Lucas Pereira;Tablet Apple Ipad;Donna Harrison;feminino;dinheiro
2025-07-18 15:18:12.830027;1909;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Matthew Ramos;masculino;dinheiro
2025-07-18 15:23:18.305243;1910;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Thomas Skowron;masculino;dinheiro
2025-07-18 17:42:15.430377;1911;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Hazel Beltron;feminino;boleto
2025-07-19 08:52:14.932906;1912;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Timothy Mckenzie;masculino;boleto
2025-07-19 09:58:18.051086;1913;Florianópolis;Tiago Lima;Tablet Apple Ipad;Tabitha Barbosa;feminino;pix
2025-07-19 13:03:15.024958;1914;São Paulo;Ana Oliveira;Smartwatch Garmin;Kristi Delarosa;feminino;dinheiro
2025-07-19 14:53:13.954333;1915;São Paulo;Ana Oliveira;Smartwatch Garmin;Michelle Steele;feminino;pix
2025-07-19 14:56:17.954539;1916;Florianópolis;Tiago Lima;Tablet Apple Ipad;Javier Langston;masculino;pix
2025-07-19 15:07:17.925281;1917;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Rodney Bonner;masculino;dinheiro
2025-07-19 15:38:17.971768;1918;Florianópolis;Tiago Lima;Smartwatch Garmin;Judy Wheatley;feminino;boleto
2025-07-19 16:15:14.972276;1919;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Barney Brandt;masculino;cartão de crédito
2025-07-19 17:51:13.671741;1920;Florianópolis;Tiago Lima;Smartwatch Garmin;Elliot Dayton;masculino;dinheiro
2025-07-19 18:31:17.052887;1921;São Paulo;Ana Oliveira;Smartwatch Garmin;Nancy Shannon;feminino;boleto
2025-07-20 09:34:14.827713;1922;Florianópolis;Gabriela Santos;Smartwatch Garmin;Frank Jackson;masculino;cartão de crédito
2025-07-20 12:21:16.998892;1923;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Gary Bohannon;masculino;pix
2025-07-20 12:32:14.827713;1924;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;John Vargas;masculino;boleto
2025-07-20 14:10:15.041973;1925;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Michael Smith;masculino;pix
2025-07-21 07:38:13.168744;1926;São Paulo;Ana Oliveira;Tablet Apple Ipad;Gary Barber;masculino;cartão de crédito
2025-07-21 08:04:15.925456;1927;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Ernestine Brown;feminino;dinheiro
